,DFJ ID,Rank,orig change info,suggested change info,original change count,suggested change count,Found All Ingredients?
800,Math82,1,"update InfixExpression InfixExpression
",,1,0,False
801,Math82,2,"update InfixExpression InfixExpression
",,1,0,False
802,Math82,3,"update InfixExpression InfixExpression
",,1,0,False
803,Math82,4,"update InfixExpression InfixExpression
",,1,0,False
804,Math82,5,"update InfixExpression InfixExpression
",,1,0,False
805,Math82,6,"update InfixExpression InfixExpression
",,1,0,False
806,Math82,7,"update InfixExpression InfixExpression
",,1,0,False
807,Math82,8,"update InfixExpression InfixExpression
",,1,0,False
808,Math82,9,"orig_dummy
","suggested_dummy
dummy
",1,2,False
809,Math82,10,"update InfixExpression InfixExpression
",,1,0,False
810,Math85,1,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
811,Math85,2,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
812,Math85,3,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
813,Math85,4,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
814,Math85,5,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
815,Math85,6,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
816,Math85,7,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
817,Math85,8,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
818,Math85,9,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
819,Math85,10,"update InfixExpression InfixExpression
",,1,0,False
820,Math91,1,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",,4,0,False
821,Math91,2,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
","delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",4,2,False
822,Math91,3,"orig_dummy
","suggested_dummy
dummy
",1,2,False
823,Math91,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
824,Math91,5,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",,4,0,False
825,Math91,6,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",,4,0,False
826,Math91,7,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
","delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",4,2,False
827,Math91,8,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
","delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",4,2,False
828,Math91,9,"delete VariableDeclarationStatement Block
delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
","delete VariableDeclarationStatement Block
insert VariableDeclarationStatement Block
",4,2,False
829,Math91,10,"orig_dummy
","suggested_dummy
dummy
",1,2,False
830,Math94,1,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
831,Math94,2,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
832,Math94,3,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
833,Math94,4,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
834,Math94,5,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
835,Math94,6,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
836,Math94,7,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
",,4,0,False
837,Math94,8,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
","insert SimpleName InfixExpression
",4,1,False
838,Math94,9,"delete InfixExpression InfixExpression
insert InfixExpression IfStatement
insert SimpleName InfixExpression
move InfixExpression IfStatement ParenthesizedExpression
","insert SimpleName InfixExpression
",4,1,False
839,Math94,10,"orig_dummy
","suggested_dummy
dummy
",1,2,False
840,Math100,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
841,Math100,2,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
842,Math100,3,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
843,Math100,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
844,Math100,5,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
845,Math100,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
846,Math100,7,"orig_dummy
","suggested_dummy
dummy
",1,2,False
847,Math100,8,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
848,Math100,9,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
849,Math100,10,"update SimpleName SimpleName
update SimpleName SimpleName
update SimpleName SimpleName
","update SimpleName SimpleName
",3,1,False
850,Math101,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
851,Math101,2,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
",,2,0,False
852,Math101,3,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
","insert InfixExpression IfStatement
",2,1,False
853,Math101,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
854,Math101,5,"orig_dummy
","suggested_dummy
dummy
",1,2,False
855,Math101,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
856,Math101,7,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
",,2,0,False
857,Math101,8,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
","insert InfixExpression IfStatement
",2,1,False
858,Math101,9,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
",,2,0,False
859,Math101,10,"insert InfixExpression IfStatement
move InfixExpression IfStatement InfixExpression
",,2,0,False
860,Math104,1,"update NumberLiteral NumberLiteral
",,1,0,False
861,Math104,2,"update NumberLiteral NumberLiteral
",,1,0,False
862,Math104,3,"update NumberLiteral NumberLiteral
",,1,0,False
863,Math104,4,"update NumberLiteral NumberLiteral
",,1,0,False
864,Math104,5,"update NumberLiteral NumberLiteral
",,1,0,False
865,Math104,6,"update NumberLiteral NumberLiteral
",,1,0,False
866,Math104,7,"update NumberLiteral NumberLiteral
",,1,0,False
867,Math104,8,"update NumberLiteral NumberLiteral
",,1,0,False
868,Math104,9,"update NumberLiteral NumberLiteral
",,1,0,False
869,Math104,10,"orig_dummy
","suggested_dummy
dummy
",1,2,False
870,Time4,1,"orig_dummy
","suggested_dummy
dummy
",1,2,False
871,Time4,2,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
872,Time4,3,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
873,Time4,4,"orig_dummy
","suggested_dummy
dummy
",1,2,False
874,Time4,5,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
875,Time4,6,"orig_dummy
","suggested_dummy
dummy
",1,2,False
876,Time4,7,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
877,Time4,8,"orig_dummy
","suggested_dummy
dummy
",1,2,False
878,Time4,9,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
879,Time4,10,"move SimpleName ClassInstanceCreation ClassInstanceCreation
",,1,0,False
880,Time16,1,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
881,Time16,2,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
882,Time16,3,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
883,Time16,4,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
884,Time16,5,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
885,Time16,6,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
886,Time16,7,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
887,Time16,8,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
888,Time16,9,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
889,Time16,10,"delete ClassInstanceCreation VariableDeclarationFragment
insert ClassInstanceCreation VariableDeclarationFragment
",,2,0,False
890,Time19,1,"update InfixExpression InfixExpression
",,1,0,False
891,Time19,2,"update InfixExpression InfixExpression
",,1,0,False
892,Time19,3,"update InfixExpression InfixExpression
",,1,0,False
893,Time19,4,"update InfixExpression InfixExpression
",,1,0,False
894,Time19,5,"update InfixExpression InfixExpression
",,1,0,False
895,Time19,6,"update InfixExpression InfixExpression
",,1,0,False
896,Time19,7,"update InfixExpression InfixExpression
",,1,0,False
897,Time19,8,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
898,Time19,9,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
899,Time19,10,"update InfixExpression InfixExpression
","update InfixExpression InfixExpression
",1,1,True
